order_id,order_time,store,customer_id,courier_id,courier_type,weather,basket_size,basket_value_toman,distance_km,prep_minutes,actual_route_km,rating,tip_toman,delivery_minutes
502660,2025-10-29 20:23:00,Gohardasht,U01868,C0077,motorcycle,clear,4,756000,1.88,5.6,2.0,3.0,21000,28.6
502375,2025-10-29 20:23:00,Saadatabad,U01909,C0122,motorcycle,clear,3,597000,0.92,,1.21,4.0,0,10.2
504723,2025-10-29 20:35:00,Saadatabad,U02546,C0105,motorcycle,clear,6,1079000,1.94,9.3,1.94,4.0,0,15.2
504263,2025-10-29 20:36:00,Vakilabad,U01032,C0130,motorcycle,rain,3,373000,4.77,5.5,5.61,2.0,0,34.3
501546,2025-10-29 20:46:00,Vakilabad,U02574,C0037,bicycle,clear,3,377000,4.4,5.0,5.71,3.0,0,25.3
508540,2025-10-29 21:02:00,Saadatabad,U01657,C0116,motorcycle,clear,4,263000,0.54,6.9,0.73,5.0,0,13.8
501214,2025-10-29 21:11:00,Vakilabad,U00763,C0029,motorcycle,clear,3,964000,1.82,5.6,5.45,4.0,0,28.9
505631,2025-10-29 21:37:00,Saadatabad,U00514,C0122,motorcycle,clear,2,167000,3.68,4.0,4.54,3.0,25000,21.4
507876,2025-10-29 22:44:00,Saadatabad,U01722,C0066,motorcycle,clear,2,173000,0.3,6.5,0.47,5.0,0,6.5
500390,2025-10-30 10:36:00,Punak,U01829,C0146,motorcycle,clear,7,1199000,1.72,8.3,2.31,4.0,0,16.3
510183,2025-10-30 11:03:00,Gohardasht,U01750,C0072,motorcycle,clear,6,493000,3.29,7.9,4.99,4.0,0,26.3
504177,2025-10-30 11:48:00,Gohardasht,U00759,C0151,motorcycle,clear,2,248000,1.09,5.4,1.09,4.0,0,16.7
506117,2025-10-30 11:52:00,Vakilabad,U01393,C0135,motorcycle,rain,4,447000,2.27,6.1,2.41,4.0,0,23.8
508512,2025-10-30 12:10:00,Saadatabad,U01693,C0161,motorcycle,clear,3,307000,1.25,5.5,1.4,4.0,0,15.3
506155,2025-10-30 12:17:00,Gohardasht,U02563,C0115,motorcycle,clear,5,1025000,1.78,9.4,3.17,4.0,0,23.5
505587,2025-10-30 12:24:00,Gohardasht,U00268,C0174,motorcycle,clear,3,387000,0.97,4.8,2.0,4.0,0,17.5
501948,2025-10-30 12:25:00,Punak,U01083,C0085,motorcycle,rain,2,241000,4.78,7.1,11.02,2.0,0,48.4
505919,2025-10-30 12:32:00,Punak,U00101,C0082,bicycle,rain,6,248000,3.81,7.4,3.94,3.0,27000,28.8
503377,2025-10-30 13:20:00,Vakilabad,U00876,C0145,motorcycle,clear,1,73000,1.78,3.4,3.13,3.0,50000,17.4
503761,2025-10-30 13:48:00,Vakilabad,U02420,C0107,motorcycle,clear,5,274000,0.46,7.0,0.46,5.0,0,11.4
503173,2025-10-30 14:26:00,Punak,U00339,C0052,bicycle,clear,4,663000,0.3,5.4,0.37,4.0,23000,12.3
501740,2025-10-30 14:32:00,Vakilabad,U00596,C0050,motorcycle,clear,6,863000,1.4,7.1,1.4,5.0,0,17.9
504998,2025-10-30 15:40:00,Vakilabad,U02052,C0001,bicycle,clear,2,419000,1.08,4.7,1.94,4.0,0,25.7
502316,2025-10-30 18:17:00,Punak,U01762,C0181,motorcycle,clear,4,647000,2.01,6.3,2.69,4.0,0,26.3
506110,2025-10-30 18:23:00,Punak,U01785,C0001,bicycle,clear,5,565000,1.95,7.5,3.31,2.0,0,31.7
504231,2025-10-30 18:28:00,Saadatabad,U00984,C0147,bicycle,clear,5,663000,2.65,6.6,5.94,3.0,22000,30.7
509844,2025-10-30 18:59:00,Saadatabad,U02263,C0074,motorcycle,rain,3,519000,0.85,6.0,1.25,5.0,15000,11.8
506215,2025-10-30 19:00:00,Gohardasht,U01353,C0023,bicycle,rain,5,1030000,3.37,6.9,3.83,2.0,0,34.4
505389,2025-10-30 19:00:00,Punak,U00001,C0140,motorcycle,rain,2,525000,2.28,5.7,2.28,4.0,0,19.2
504008,2025-10-30 19:02:00,Gohardasht,U02380,C0056,bicycle,clear,4,395000,4.13,7.3,6.28,2.0,0,34.8
511494,2025-10-30 19:10:00,Vakilabad,U01576,C0200,motorcycle,rain,4,552000,3.77,7.3,6.98,2.0,0,39.7
511042,2025-10-30 19:46:00,Saadatabad,U01476,C0153,motorcycle,clear,4,360000,1.48,6.8,2.99,4.0,0,19.6
500001,2025-10-30 19:57:00,Gohardasht,U01826,C0130,motorcycle,rain,3,200000,1.89,6.5,2.42,2.0,0,25.3
508542,2025-10-30 20:00:00,Saadatabad,U01364,C0127,motorcycle,clear,3,646000,3.55,5.4,7.81,3.0,0,39.3
505853,2025-10-30 20:06:00,Vakilabad,U02039,C0119,motorcycle,clear,5,519000,4.25,6.3,6.05,3.0,0,39.0
505297,2025-10-30 20:10:00,Vakilabad,U01819,C0200,motorcycle,,5,725000,3.01,9.0,6.83,3.0,26000,37.8
502494,2025-10-30 20:17:00,Punak,U02660,C0086,motorcycle,rain,7,794000,1.79,8.6,2.38,4.0,20000,20.5
500349,2025-10-30 20:20:00,Saadatabad,U01742,C0172,motorcycle,clear,6,840000,2.53,7.2,2.84,3.0,0,25.5
511454,2025-10-30 20:32:00,Punak,U00233,C0007,motorcycle,clear,3,438000,1.11,5.9,1.11,4.0,0,6.9
509577,2025-10-30 21:00:00,Vakilabad,U01190,C0135,motorcycle,,4,491000,1.48,7.5,1.48,4.0,0,21.6
508080,2025-10-30 21:09:00,Vakilabad,U01226,C0140,motorcycle,clear,7,1604000,3.09,9.1,3.09,4.0,0,21.8
501662,2025-10-30 21:16:00,Punak,U00436,C0142,motorcycle,rain,3,465000,2.32,7.7,5.23,3.0,0,30.8
504450,2025-10-30 21:20:00,Vakilabad,U02482,C0199,motorcycle,clear,2,251000,2.88,5.0,3.17,3.0,33000,21.9
510414,2025-10-30 21:32:00,Punak,U00467,C0063,bicycle,clear,2,132000,1.77,4.2,2.11,4.0,33000,17.4
506807,2025-10-30 21:47:00,Vakilabad,U01202,C0033,bicycle,clear,2,239000,4.65,3.9,7.58,2.0,53000,43.9
500951,2025-10-30 22:26:00,Punak,U02210,C0056,bicycle,clear,6,452000,1.55,7.1,2.27,4.0,0,18.7
507981,2025-10-31 11:41:00,Saadatabad,U01369,C0141,motorcycle,rain,6,511000,4.25,8.4,8.93,2.0,29000,36.0
507622,2025-10-31 11:53:00,Vakilabad,U02837,C0129,motorcycle,clear,4,592000,3.77,6.0,3.77,4.0,0,27.6
505214,2025-10-31 12:08:00,Saadatabad,U02919,C0127,motorcycle,clear,6,2081000,2.74,7.1,3.82,3.0,0,26.2
508350,2025-10-31 12:36:00,Punak,U00225,C0103,bicycle,clear,3,395000,3.5,5.8,4.7,3.0,0,28.9
501726,2025-10-31 12:49:00,Punak,U02113,C0023,bicycle,,2,222000,3.96,7.0,3.96,3.0,0,25.6
510886,2025-10-31 12:51:00,Saadatabad,U00872,C0027,motorcycle,,2,163000,1.75,4.7,2.2,4.0,0,19.3
508377,2025-10-31 13:21:00,Saadatabad,U00882,C0007,motorcycle,clear,3,264000,3.0,5.1,3.66,5.0,104000,13.7
509300,2025-10-31 13:27:00,Saadatabad,U02480,C0112,bicycle,clear,7,848000,2.39,9.7,3.28,3.0,0,27.5
511032,2025-10-31 13:47:00,Saadatabad,U02722,C0176,bicycle,clear,4,339000,2.02,7.5,2.45,5.0,0,17.3
511870,2025-10-31 13:51:00,Punak,U00283,C0033,bicycle,,3,389000,2.29,5.5,2.29,4.0,0,21.9
509737,2025-10-31 14:06:00,Gohardasht,U02319,C0135,motorcycle,clear,1,134000,3.81,3.4,4.61,3.0,40000,32.6
502911,2025-10-31 14:25:00,Saadatabad,U00724,C0096,motorcycle,rain,2,208000,1.25,4.4,1.84,4.0,0,13.1
510838,2025-10-31 14:37:00,Vakilabad,U00784,C0132,motorcycle,rain,2,268000,0.82,4.7,1.69,5.0,0,16.4
509283,2025-10-31 16:03:00,Saadatabad,U00441,C0146,motorcycle,clear,4,346000,2.35,7.0,2.42,4.0,0,10.4
503768,2025-10-31 17:20:00,Saadatabad,U01085,C0146,motorcycle,clear,4,686000,1.09,5.7,1.09,4.0,0,11.3
504121,2025-10-31 17:55:00,Saadatabad,U00275,C0169,bicycle,rain,4,594000,2.47,5.9,4.66,3.0,38000,27.5
510603,2025-10-31 18:48:00,Punak,U01277,C0141,motorcycle,rain,6,625000,1.86,7.3,3.16,4.0,0,20.6
503147,2025-10-31 18:59:00,Saadatabad,U02944,C0172,motorcycle,clear,5,596000,2.03,6.8,4.44,3.0,0,27.9
500931,2025-10-31 19:00:00,Punak,U01961,C0018,motorcycle,clear,5,517000,3.19,7.1,5.73,3.0,19000,31.1
500651,2025-10-31 19:02:00,Punak,U00520,C0015,motorcycle,clear,3,874000,3.38,6.3,5.37,4.0,78000,24.8
511873,2025-10-31 19:19:00,Saadatabad,U01360,C0128,motorcycle,clear,5,385000,2.16,8.4,2.63,4.0,11000,19.2
504243,2025-10-31 19:24:00,Vakilabad,U01585,C0200,motorcycle,clear,4,467000,2.49,6.3,2.49,4.0,15000,23.9
501505,2025-10-31 19:29:00,Saadatabad,U00810,C0122,motorcycle,clear,6,417000,1.99,7.2,2.21,5.0,15000,16.0
502345,2025-10-31 19:36:00,Saadatabad,U02747,C0065,bicycle,clear,4,411000,0.3,7.0,0.59,5.0,0,8.4
510019,2025-10-31 19:37:00,Punak,U00702,C0121,bicycle,clear,2,223000,1.94,3.9,3.03,4.0,0,19.8
511856,2025-10-31 19:40:00,Saadatabad,U01855,C0174,motorcycle,clear,3,248000,1.09,6.1,2.34,4.0,0,16.5
501285,2025-10-31 19:44:00,Saadatabad,U00333,C0012,motorcycle,clear,7,1497000,2.95,8.5,3.44,4.0,0,19.5
503207,2025-10-31 20:02:00,Saadatabad,U02754,C0153,motorcycle,clear,6,1007000,3.1,8.6,3.1,4.0,0,20.1
502489,2025-10-31 20:03:00,Punak,U00194,C0172,motorcycle,clear,3,284000,4.03,12.3,7.72,1.0,32000,40.2
506640,2025-10-31 20:03:00,Vakilabad,U01856,C0048,motorcycle,clear,3,271000,2.41,6.2,3.35,3.0,0,38.1
511745,2025-10-31 20:12:00,Saadatabad,U01010,C0056,bicycle,clear,3,266000,2.55,4.7,2.55,4.0,0,17.4
502451,2025-10-31 20:12:00,Saadatabad,U01085,C0116,motorcycle,clear,4,445000,1.59,5.4,1.8,5.0,0,17.3
504312,2025-10-31 20:16:00,Punak,U02706,C0111,motorcycle,rain,6,889000,2.51,7.1,4.06,3.0,0,33.5
509738,2025-10-31 20:29:00,Saadatabad,U01755,C0200,motorcycle,rain,3,360000,3.93,4.7,5.53,3.0,0,31.3
505140,2025-10-31 20:48:00,Saadatabad,U01836,C0155,motorcycle,clear,6,653000,1.75,7.7,2.61,5.0,26000,16.7
509290,2025-10-31 20:50:00,Saadatabad,U00931,C0129,motorcycle,clear,4,451000,2.97,5.6,2.97,3.0,0,26.8
509668,2025-10-31 20:55:00,Gohardasht,U01763,C0056,bicycle,rain,4,393000,3.71,9.8,5.24,2.0,0,33.0
506630,2025-10-31 21:02:00,Saadatabad,U02684,C0146,motorcycle,clear,4,233000,2.55,6.2,3.03,5.0,0,15.2
501823,2025-10-31 21:53:00,Vakilabad,U00183,C0173,motorcycle,clear,5,330000,3.84,6.4,3.84,3.0,0,27.9
509896,2025-10-31 22:04:00,Vakilabad,U01995,C0073,motorcycle,,1,177000,1.09,2.9,1.39,4.0,19000,22.4
509072,2025-10-31 22:11:00,Punak,U00059,C0099,motorcycle,clear,3,144000,2.81,5.4,3.63,3.0,0,24.1
510118,2025-11-01 11:31:00,Saadatabad,U02514,C0093,motorcycle,clear,4,655000,2.53,5.5,2.78,4.0,56000,16.1
502410,2025-11-01 11:34:00,Saadatabad,U02246,C0026,motorcycle,clear,4,298000,2.36,6.3,4.22,4.0,0,25.6
501023,2025-11-01 12:19:00,Punak,U03000,C0146,motorcycle,,4,742000,0.3,10.2,0.35,5.0,0,5.0
500511,2025-11-01 12:22:00,Gohardasht,U02151,C0129,motorcycle,snow,9,1203000,0.3,13.2,0.44,3.0,0,24.8
502990,2025-11-01 12:26:00,Saadatabad,U01962,C0036,motorcycle,clear,4,665000,2.69,5.8,5.05,4.0,37000,25.4
501447,2025-11-01 12:26:00,Saadatabad,U01679,C0199,motorcycle,,3,316000,2.18,5.8,3.86,4.0,0,22.3
509692,2025-11-01 12:27:00,Gohardasht,U01834,C0141,motorcycle,clear,9,1251000,3.27,11.8,3.27,4.0,0,19.8
500849,2025-11-01 12:28:00,Punak,U00509,C0023,bicycle,,4,556000,0.31,7.9,0.31,4.0,0,14.8
509717,2025-11-01 12:40:00,Punak,U00095,C0116,motorcycle,clear,5,590000,2.15,6.4,2.19,3.0,0,20.9
503186,2025-11-01 12:42:00,Gohardasht,U02164,C0026,motorcycle,clear,1,91000,2.51,5.5,3.08,4.0,31000,24.6
508451,2025-11-01 12:42:00,Saadatabad,U01159,C0199,motorcycle,clear,5,522000,3.13,6.3,3.91,4.0,0,20.0
501277,2025-11-01 12:44:00,Saadatabad,U00384,C0146,motorcycle,clear,9,454000,3.18,11.3,3.18,4.0,0,16.4
506091,2025-11-01 13:17:00,Punak,U00969,C0172,motorcycle,clear,3,751000,0.57,5.3,0.57,3.0,0,16.7
511599,2025-11-01 13:21:00,Punak,U00823,C0039,motorcycle,clear,4,509000,2.2,5.6,3.93,4.0,0,20.0
502339,2025-11-01 13:28:00,Gohardasht,U00298,C0074,motorcycle,clear,5,645000,2.08,7.3,2.2,4.0,0,14.4
507413,2025-11-01 13:46:00,Saadatabad,U02294,C0045,motorcycle,clear,3,334000,2.99,5.2,2.99,4.0,12000,15.9
501899,2025-11-01 13:53:00,Vakilabad,U02344,C0160,motorcycle,snow,3,134000,3.4,5.4,3.4,3.0,10000,24.6
508021,2025-11-01 15:17:00,Punak,U01128,C0042,motorcycle,rain,8,2260000,0.68,9.4,1.17,4.0,28000,17.1
507286,2025-11-01 16:40:00,Punak,U02627,C0154,motorcycle,clear,2,81000,2.41,6.1,3.64,4.0,0,17.4
500611,2025-11-01 18:05:00,Punak,U00706,C0172,motorcycle,clear,3,208000,2.38,8.3,2.95,5.0,0,23.1
501610,2025-11-01 18:40:00,Gohardasht,U00015,C0129,motorcycle,,5,964000,2.2,7.2,3.99,2.0,0,38.6
507635,2025-11-01 18:41:00,Gohardasht,U00288,C0118,motorcycle,clear,6,233000,2.27,8.1,2.27,4.0,21000,27.3
505380,2025-11-01 18:59:00,Saadatabad,U02192,C0013,bicycle,rain,6,1412000,1.89,8.8,2.19,4.0,0,20.4
504786,2025-11-01 19:09:00,Vakilabad,U02636,C0016,motorcycle,rain,2,339000,2.73,4.3,3.88,4.0,0,24.2
500522,2025-11-01 19:34:00,Gohardasht,U00627,C0088,motorcycle,clear,4,508000,0.84,7.9,0.87,5.0,0,13.7
502629,2025-11-01 19:35:00,Saadatabad,U01000,C0023,bicycle,clear,5,685000,0.78,13.9,2.22,4.0,49000,22.3
503799,2025-11-01 19:53:00,Vakilabad,U01073,C0050,motorcycle,clear,5,1131000,2.84,7.9,3.95,3.0,0,28.0
502766,2025-11-01 19:54:00,Saadatabad,U02290,C0018,motorcycle,clear,4,249000,2.67,9.9,4.27,4.0,0,24.8
505612,2025-11-01 20:14:00,Punak,U00786,C0151,motorcycle,clear,3,639000,0.71,4.6,1.01,4.0,0,13.9
504727,2025-11-01 20:14:00,Vakilabad,U00267,C0125,motorcycle,clear,4,187000,3.32,6.7,4.98,2.0,0,34.7
503922,2025-11-01 20:21:00,Gohardasht,U01359,C0001,bicycle,rain,6,1838000,3.39,7.5,3.47,2.0,0,36.5
500876,2025-11-01 21:11:00,Punak,U01227,C0074,motorcycle,clear,2,290000,4.43,3.9,5.28,4.0,0,24.6
507359,2025-11-01 21:21:00,Saadatabad,U01638,C0199,motorcycle,rain,6,507000,5.22,9.1,6.64,2.0,29000,37.1
507256,2025-11-01 21:30:00,Vakilabad,U02706,C0103,bicycle,clear,5,537000,4.26,6.6,8.33,2.0,0,41.5
506629,2025-11-01 21:31:00,Vakilabad,U02313,C0042,motorcycle,rain,3,448000,1.35,5.0,1.35,4.0,45000,22.0
510891,2025-11-01 21:36:00,Vakilabad,U01763,C0141,motorcycle,rain,4,233000,2.25,6.7,2.91,4.0,0,20.0
506774,2025-11-01 22:04:00,Vakilabad,U02617,C0067,bicycle,rain,5,362000,2.24,9.3,2.38,3.0,27000,26.3
509492,2025-11-01 22:19:00,Punak,U00204,C0011,motorcycle,rain,5,795000,0.3,7.0,0.3,4.0,0,14.4
507547,2025-11-01 23:04:00,Punak,U01908,C0200,motorcycle,clear,4,607000,2.92,6.0,2.92,3.0,0,21.6
511091,2025-11-02 10:47:00,Saadatabad,U01526,C0013,bicycle,clear,4,450000,1.64,5.9,2.57,5.0,0,17.3
500497,2025-11-02 11:27:00,Vakilabad,U01497,C0050,motorcycle,clear,3,280000,1.53,8.5,1.88,3.0,0,22.8
507699,2025-11-02 12:05:00,Punak,U01411,C0141,motorcycle,clear,4,311000,2.54,6.1,4.98,3.0,0,23.9
508710,2025-11-02 12:08:00,Gohardasht,U01168,C0100,bicycle,clear,3,354000,3.37,6.1,6.31,3.0,0,36.1
505326,2025-11-02 12:19:00,Gohardasht,U00969,C0088,motorcycle,clear,4,606000,3.2,7.7,3.67,3.0,0,21.3
510713,2025-11-02 12:55:00,Vakilabad,U02248,C0010,bicycle,,4,318000,0.31,11.9,0.44,3.0,0,24.0
506246,2025-11-02 14:11:00,Saadatabad,U01640,C0106,motorcycle,clear,5,815000,1.23,7.8,1.82,5.0,66000,13.1
507510,2025-11-02 14:33:00,Vakilabad,U01471,C0023,bicycle,clear,5,597000,4.54,6.6,4.54,3.0,0,28.8
507055,2025-11-02 15:27:00,Saadatabad,U01282,C0192,motorcycle,clear,4,774000,2.34,8.2,2.47,4.0,0,18.6
511905,2025-11-02 17:15:00,Punak,U01051,C0146,motorcycle,clear,2,193000,1.76,3.8,1.83,4.0,41000,11.8
509307,2025-11-02 18:05:00,Vakilabad,U01270,C0112,bicycle,rain,2,272000,4.07,6.4,4.07,4.0,43000,33.8
505736,2025-11-02 18:48:00,Vakilabad,U02505,C0178,motorcycle,clear,3,312000,1.22,5.0,1.65,4.0,23000,19.4
502935,2025-11-02 18:52:00,Vakilabad,U01021,C0065,bicycle,clear,4,337000,1.09,6.9,1.09,5.0,0,17.3
511809,2025-11-02 19:02:00,Punak,U02663,C0164,motorcycle,clear,7,685000,3.03,13.6,4.58,3.0,0,28.7
501601,2025-11-02 19:07:00,Punak,U00480,C0158,bicycle,clear,6,690000,3.24,8.0,9.5,2.0,0,44.5
511498,2025-11-02 19:21:00,Punak,U02200,C0160,motorcycle,rain,2,298000,2.15,4.7,3.04,5.0,0,20.8
500054,2025-11-02 19:23:00,Saadatabad,U02351,C0200,motorcycle,clear,2,127000,3.66,4.5,3.77,3.0,0,22.8
511921,2025-11-02 19:26:00,Vakilabad,U01665,C0174,motorcycle,clear,8,2380000,0.8,9.3,1.49,4.0,0,21.5
510978,2025-11-02 19:36:00,Saadatabad,U02563,C0141,motorcycle,clear,5,456000,3.35,8.3,3.47,4.0,15000,17.5
502833,2025-11-02 19:37:00,Punak,U02841,C0057,bicycle,clear,4,474000,2.86,5.7,2.9,3.0,71000,24.1
505121,2025-11-02 19:51:00,Saadatabad,U02729,C0009,bicycle,clear,5,1435000,3.52,7.7,4.07,3.0,20000,23.1
504544,2025-11-02 19:58:00,Vakilabad,U01812,C0061,motorcycle,clear,2,283000,2.94,3.9,3.08,4.0,0,16.2
505615,2025-11-02 20:02:00,Saadatabad,U00177,C0107,motorcycle,clear,3,328000,3.22,4.9,4.5,4.0,0,24.4
500006,2025-11-02 20:02:00,Saadatabad,U00791,C0091,bicycle,clear,4,341000,1.75,6.4,1.75,4.0,0,15.5
507761,2025-11-02 20:08:00,Gohardasht,U00028,C0040,motorcycle,clear,2,137000,0.7,4.0,0.93,5.0,76000,10.0
508055,2025-11-02 20:22:00,Vakilabad,U00186,C0191,motorcycle,clear,4,341000,4.81,5.5,5.16,4.0,0,29.6
508657,2025-11-02 20:28:00,Vakilabad,U01216,C0168,motorcycle,clear,3,323000,0.97,5.1,1.75,3.0,43000,21.9
501530,2025-11-02 20:29:00,Saadatabad,U01933,C0134,motorcycle,clear,4,212000,1.06,6.2,1.45,5.0,0,14.9
502031,2025-11-02 20:29:00,Gohardasht,U02152,C0199,motorcycle,rain,2,388000,4.93,4.1,8.06,2.0,0,43.8
502687,2025-11-02 20:40:00,Vakilabad,U02061,C0079,motorcycle,clear,3,359000,2.68,5.3,2.68,4.0,0,19.4
506681,2025-11-02 20:41:00,Saadatabad,U01582,C0125,motorcycle,rain,6,604000,3.24,8.3,4.8,3.0,0,36.6
500217,2025-11-02 20:58:00,Vakilabad,U01767,C0173,motorcycle,clear,2,211000,2.97,4.3,5.45,3.0,49000,33.2
501902,2025-11-02 21:01:00,Gohardasht,U01398,C0103,bicycle,clear,2,176000,2.66,3.8,2.66,3.0,0,24.2
500721,2025-11-02 21:05:00,Saadatabad,U02452,C0140,motorcycle,clear,6,246000,2.96,7.4,3.71,3.0,13000,19.1
510830,2025-11-02 21:06:00,Punak,U01632,C0171,motorcycle,clear,4,481000,3.98,5.4,5.9,2.0,0,44.7
504844,2025-11-02 21:15:00,Saadatabad,U01136,C0037,bicycle,clear,5,1428000,1.03,10.0,1.33,5.0,0,9.2
510006,2025-11-02 21:19:00,Punak,U01217,C0080,motorcycle,clear,3,406000,3.49,7.0,3.71,5.0,36000,18.2
504802,2025-11-02 21:21:00,Saadatabad,U01912,C0073,motorcycle,snow,7,1028000,1.75,8.8,2.36,3.0,32000,28.9
507342,2025-11-02 21:41:00,Vakilabad,U00223,C0066,motorcycle,clear,2,583000,1.81,4.2,1.81,4.0,18000,14.8
503642,2025-11-02 21:44:00,Saadatabad,U01011,C0056,bicycle,rain,3,242000,2.17,6.2,2.27,3.0,0,19.7
508161,2025-11-02 21:45:00,Punak,U02058,C0103,bicycle,rain,4,260000,4.92,6.1,8.66,1.0,71000,45.2
511007,2025-11-02 22:25:00,Saadatabad,U00925,C0135,motorcycle,clear,3,358000,0.84,4.7,1.4,4.0,66000,17.6
509669,2025-11-02 22:56:00,Saadatabad,U00217,C0013,bicycle,clear,3,384000,0.41,5.6,0.48,5.0,0,14.7
510228,2025-11-03 10:57:00,Saadatabad,U02234,C0045,motorcycle,clear,1,83000,1.98,3.0,1.98,3.0,0,14.2
504108,2025-11-03 11:53:00,Vakilabad,U00894,C0074,motorcycle,clear,4,402000,2.65,6.3,2.65,4.0,12000,15.7
508098,2025-11-03 12:00:00,Gohardasht,U01381,C0165,bicycle,clear,5,798000,3.25,7.0,3.25,3.0,0,26.9
507586,2025-11-03 12:17:00,Vakilabad,U02943,C0130,motorcycle,clear,4,417000,3.11,8.6,4.38,3.0,0,27.4
504784,2025-11-03 12:22:00,Punak,U02639,C0037,bicycle,clear,2,287000,0.69,6.6,0.81,5.0,0,4.9
510817,2025-11-03 12:25:00,Punak,U02415,C0039,motorcycle,clear,3,191000,3.04,5.1,3.04,4.0,0,14.8
511718,2025-11-03 12:30:00,Vakilabad,U01030,C0152,motorcycle,clear,4,380000,3.66,6.5,5.33,3.0,0,29.1
502413,2025-11-03 12:46:00,Punak,U00232,C0196,motorcycle,clear,4,565000,2.23,5.6,3.89,4.0,0,17.0
509747,2025-11-03 13:00:00,Punak,U01037,C0106,motorcycle,clear,7,971000,0.37,8.0,0.5,4.0,0,16.7
507816,2025-11-03 13:19:00,Gohardasht,U00474,C0039,motorcycle,snow,6,409000,0.4,10.4,0.51,4.0,0,18.7
507325,2025-11-03 13:30:00,Vakilabad,U01302,C0200,motorcycle,clear,2,203000,3.04,4.0,3.04,3.0,0,24.7
504434,2025-11-03 14:02:00,Saadatabad,U01242,C0172,motorcycle,clear,2,385000,3.13,4.5,5.38,2.0,22000,27.9
503651,2025-11-03 14:21:00,Punak,U02866,C0013,bicycle,clear,2,307000,1.8,3.7,1.8,4.0,0,18.6
511059,2025-11-03 14:44:00,Punak,U02838,C0164,motorcycle,rain,5,590000,1.07,7.0,1.92,3.0,41000,20.1
500823,2025-11-03 14:47:00,Saadatabad,U00692,C0173,motorcycle,clear,2,415000,3.84,4.4,6.15,3.0,42000,29.9
502573,2025-11-03 17:37:00,Punak,U01898,C0012,motorcycle,clear,3,585000,3.56,4.6,6.61,3.0,0,31.7
503281,2025-11-03 17:43:00,Vakilabad,U01238,C0134,motorcycle,snow,5,722000,0.3,8.3,0.36,4.0,0,19.1
501572,2025-11-03 17:44:00,Vakilabad,U01111,C0002,motorcycle,rain,4,206000,1.92,5.5,2.03,5.0,0,11.8
510437,2025-11-03 17:50:00,Saadatabad,U02578,C0013,bicycle,clear,7,628000,2.99,11.6,2.99,4.0,25000,21.4
507360,2025-11-03 18:11:00,Punak,U00988,C0111,motorcycle,clear,8,613000,0.3,10.5,0.45,4.0,27000,19.4
506516,2025-11-03 18:19:00,Saadatabad,U00427,C0067,bicycle,clear,7,1770000,3.41,8.6,4.41,4.0,0,31.0
507656,2025-11-03 18:21:00,Vakilabad,U00926,C0060,motorcycle,rain,2,279000,3.05,4.2,3.68,4.0,0,29.9
503423,2025-11-03 18:39:00,Saadatabad,U01546,C0111,motorcycle,clear,4,847000,2.15,7.0,2.73,3.0,0,24.2
505961,2025-11-03 18:47:00,Saadatabad,U02544,C0061,motorcycle,clear,3,291000,1.63,,2.44,5.0,0,11.4
510360,2025-11-03 18:49:00,Saadatabad,U00987,C0080,motorcycle,clear,3,334000,2.76,5.7,2.76,5.0,0,12.1
505307,2025-11-03 18:58:00,Saadatabad,U01405,C0107,motorcycle,clear,3,338000,2.69,9.7,2.69,5.0,0,17.3
508728,2025-11-03 19:11:00,Punak,U01083,C0024,motorcycle,clear,5,1037000,2.75,7.0,4.19,4.0,0,22.6
507616,2025-11-03 19:15:00,Saadatabad,U02783,C0175,motorcycle,clear,5,483000,1.88,8.7,1.88,4.0,0,20.0
505192,2025-11-03 19:26:00,Saadatabad,U01906,C0127,motorcycle,,4,697000,3.54,,4.16,4.0,23000,25.2
511612,2025-11-03 19:44:00,Saadatabad,U00971,C0128,motorcycle,clear,3,389000,2.89,4.8,4.57,4.0,0,24.2
510124,2025-11-03 19:52:00,Vakilabad,U02529,C0107,motorcycle,clear,8,1413000,2.58,9.0,3.74,3.0,0,26.6
503234,2025-11-03 19:57:00,Gohardasht,U01298,C0094,motorcycle,clear,9,814000,2.14,10.6,2.14,3.0,0,24.8
504022,2025-11-03 20:27:00,Saadatabad,U02403,C0177,motorcycle,clear,2,221000,1.16,6.7,1.55,5.0,0,13.2
506261,2025-11-03 20:29:00,Vakilabad,U01792,C0098,motorcycle,clear,2,217000,2.03,4.6,4.12,3.0,0,28.6
508167,2025-11-03 20:35:00,Vakilabad,U01914,C0065,bicycle,clear,2,221000,1.42,4.4,1.91,5.0,0,13.2
502393,2025-11-03 20:42:00,Punak,U02330,C0094,motorcycle,clear,4,163000,2.7,6.4,3.7,3.0,31000,24.8
501585,2025-11-03 20:45:00,Punak,U00870,C0053,motorcycle,clear,3,341000,2.45,5.5,2.45,4.0,0,20.8
509712,2025-11-03 20:53:00,Vakilabad,U00259,C0023,bicycle,rain,4,515000,2.55,6.1,2.83,3.0,0,27.5
502745,2025-11-03 20:57:00,Punak,U01402,C0056,bicycle,clear,3,190000,2.81,4.7,4.34,3.0,0,28.0
500618,2025-11-03 21:07:00,Punak,U00991,C0093,motorcycle,clear,4,337000,0.3,9.2,0.49,5.0,0,14.3
507269,2025-11-03 21:12:00,Gohardasht,U00696,C0016,motorcycle,clear,5,610000,4.26,6.5,5.73,3.0,0,33.1
